SUBSCRIPTION_NAME,SUBSCRIPTION_ID, RESOURCE_GROUP_NAME,RESOURCE_NAME,RESOURCE_TYPE,TAGS
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-SFTPReceive,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-SFTPSend,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-Storage-ReceiveUtility,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-UnPackEditoXml,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-UnPackFlatFileToXml,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-ValidateEdi,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-STORAGE-RECEIVE,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-STORAGE-SEND,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,pod01prdwernersacct,Microsoft.Storage/storageAccounts,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-ConvertXMLJson,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-HttpsSend,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-Email-Alert,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD-PRD-WERNER-GW,Microsoft.Network/virtualNetworkGateways,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-ASB-Namespace,Microsoft.ServiceBus/namespaces,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,pod01-prd-werner-csdb,Microsoft.DocumentDb/databaseAccounts,defaultExperience=Core (SQL);hidden-cosmos-mmspecial=;CosmosAccountType=Non-Production;
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-ASP-Plan-Autoscale-404,microsoft.insights/autoscalesettings,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD-PRD-WERNER-VPN,Microsoft.Network/connections,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,TestVPNPrd-ip,Microsoft.Network/publicIPAddresses,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,TestVPNPrd-nsg,Microsoft.Network/networkSecurityGroups,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,testvpnprd401,Microsoft.Network/networkInterfaces,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,TestVPNPrd,Microsoft.Compute/virtualMachines,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,TestVPNPrd_OsDisk_1_52d2debad8184814ac226570576f8d65,Microsoft.Compute/disks,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-HttpsSend-V2,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,backupprdwernersacct,Microsoft.Storage/storageAccounts,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-FTP-ReceiveUtility,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-MapandBre-2,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-AG,Microsoft.Network/applicationGateways,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,c9de36f0-1e0e-4d0c-b817-addae0abd92e-dashboard,Microsoft.Portal/dashboards,hidden-title=POD01-PRD-WERNER-AI-Insights Dashboard;
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-ValidateEdi-2,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-MapandBre-3,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-XMLUserFields,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,TestVPNPrd/AzureNetworkWatcherExtension,Microsoft.Compute/virtualMachines/extensions,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-RG-FUNC-MultiRouteUtility,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-CARBON-COPY,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-MapandBre-4,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-997ReportCSV,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-MQReceive-Logging-Updates,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-STORAGE-SEND-MULTIFOLDER,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-PACK-XMLTOFLAT-2,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-PackXmltoEdi-2,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-UnPackEditoXml-2,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-AUTO-ACNT,Microsoft.Automation/automationAccounts,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-AUTO-ACNT/PRD-AS2OutStgWatcher,Microsoft.Automation/automationAccounts/runbooks,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-AUTO-ACNT/PRD-AS2InStgWatcher,Microsoft.Automation/automationAccounts/runbooks,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-INVOICE-REPORT,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,prdwernerfilestorage,Microsoft.Storage/storageAccounts,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-Storage-ReceiveUtility-2,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-ASP-Plan-2,Microsoft.Web/serverFarms,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-ASP-Plan-2-Autoscale-360,microsoft.insights/autoscalesettings,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-PACK-XMLTOFLAT-3,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-UnPackEditoXml-3,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-3-Storage-ReceiveUtility,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-AI-Insights-2,microsoft.insights/components,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-WJOB-Packing-2,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,Failure Anomalies - POD01-PRD-WERNER-AI-Insights-2,microsoft.alertsmanagement/smartDetectorAlertRules,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,TestVPNPrd/enablevmaccess,Microsoft.Compute/virtualMachines/extensions,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-UNPACK-FLATTOXML-OUTBOUND,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-Imaging,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-FILE-MOVE,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-MDN-STATUS,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-WJOB-Validate-2,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-WJOB-Transport-2,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-WJOB-Import-2,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-AUTO-ACNT/PRD-FtpOutstgWatcher,Microsoft.Automation/automationAccounts/runbooks,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-PACK-XMLTOFLAT-Inbound,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-MQReceive214-Logging-Updates,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-MQReceive210-Logging-Updates,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNER-RG,POD01-PRD-WERNER-FUNC-Data-Migration,Microsoft.Web/sites,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNER-KUBERNETES-RG_POD01-PRD-WERNER-Kubernetes_centralus,77ca06cf-c107-4017-bb09-ad1de37a83d1,Microsoft.Network/publicIPAddresses,owner=kubernetes;type=aks-slb-managed-outbound-ip;
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNER-KUBERNETES-RG_POD01-PRD-WERNER-Kubernetes_centralus,kubernetes,Microsoft.Network/loadBalancers,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNER-KUBERNETES-RG_POD01-PRD-WERNER-Kubernetes_centralus,aks-agentpool-42382713-nsg,Microsoft.Network/networkSecurityGroups,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNER-KUBERNETES-RG_POD01-PRD-WERNER-Kubernetes_centralus,aksaltova,Microsoft.Compute/virtualMachineScaleSets,Environment=PROD;aksEngineVersion=v0.47.0-aks-gomod-av-aks;creationSource=vmssclient-aksaltova;orchestrator=Kubernetes:1.18.10;poolName=altova;resourceNameSuffix=42382;servicePrincipalVersion=c9a0d278a215aaf4;
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNER-KUBERNETES-RG_POD01-PRD-WERNER-Kubernetes_centralus,aks-as2-42382713-vmss,Microsoft.Compute/virtualMachineScaleSets,Environment=PROD;aksEngineVersion=v0.47.0-aks-gomod-av-aks;creationSource=vmssclient-aks-as2-42382713-vmss;orchestrator=Kubernetes:1.18.10;poolName=as2;resourceNameSuffix=42382713;servicePrincipalVersion=c9a0d278a215aaf4;
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNER-KUBERNETES-RG_POD01-PRD-WERNER-Kubernetes_centralus,AltovaProdIP,Microsoft.Network/publicIPAddresses,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNER-KUBERNETES-RG_POD01-PRD-WERNER-Kubernetes_centralus,WernerTestIP,Microsoft.Network/publicIPAddresses,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNER-KUBERNETES-RG_POD01-PRD-WERNER-Kubernetes_centralus,WernerIP,Microsoft.Network/publicIPAddresses,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNER-KUBERNETES-RG_POD01-PRD-WERNER-Kubernetes_centralus,AltovaIP,Microsoft.Network/publicIPAddresses,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNER-KUBERNETES-RG_POD01-PRD-WERNER-Kubernetes_centralus,f25d5110b61b24734baa931,Microsoft.Storage/storageAccounts,created-by=azure;
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNER-KUBERNETES-RG_POD01-PRD-WERNER-Kubernetes_centralus,aksaltdev,Microsoft.Compute/virtualMachineScaleSets,Environment=PROD;aksEngineVersion=v0.47.0-aks-gomod-b4-aks;creationSource=vmssclient-aksaltdev;orchestrator=Kubernetes:1.18.10;poolName=altdev;resourceNameSuffix=42382;servicePrincipalVersion=c9a0d278a215aaf4;
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNER-KUBERNETES-RG_POD01-PRD-WERNER-Kubernetes_centralus,WernerAS2IP,Microsoft.Network/publicIPAddresses,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNER-KUBERNETES-RG_POD01-PRD-WERNER-Kubernetes_centralus,kubernetes-dynamic-pvc-c714ee7d-43ca-487f-9bef-47c4c740fc3d,Microsoft.Compute/disks,created-by=kubernetes-azure-dd;kubernetes.io-created-for-pv-name=pvc-c714ee7d-43ca-487f-9bef-47c4c740fc3d;kubernetes.io-created-for-pvc-name=data-prometheus-0;kubernetes.io-created-for-pvc-namespace=lens-metrics;
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNERAS2-RG,POD01-PRD-WERNERAS2-RG-vnet,Microsoft.Network/virtualNetworks,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNERAS2-RG,POD01-PRD-WERNERAS2-Kubernetes,Microsoft.ContainerService/managedClusters,ENV=Production;
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNERAS2-RG_POD01-PRD-WERNERAS2-Kubernetes_centralus,aks-agentpool-14241853-0/AKSLinuxExtension,Microsoft.Compute/virtualMachines/extensions,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNERAS2-RG_POD01-PRD-WERNERAS2-Kubernetes_centralus,4ebedf84-fab5-44da-bd0d-50bac779af40,Microsoft.Network/publicIPAddresses,owner=kubernetes;type=aks-slb-managed-outbound-ip;
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNERAS2-RG_POD01-PRD-WERNERAS2-Kubernetes_centralus,kubernetes,Microsoft.Network/loadBalancers,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNERAS2-RG_POD01-PRD-WERNERAS2-Kubernetes_centralus,aks-agentpool-14241853-nsg,Microsoft.Network/networkSecurityGroups,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNERAS2-RG_POD01-PRD-WERNERAS2-Kubernetes_centralus,agentpool-availabilitySet-14241853,Microsoft.Compute/availabilitySets,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNERAS2-RG_POD01-PRD-WERNERAS2-Kubernetes_centralus,aks-agentpool-14241853-nic-0,Microsoft.Network/networkInterfaces,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNERAS2-RG_POD01-PRD-WERNERAS2-Kubernetes_centralus,aks-agentpool-14241853-0,Microsoft.Compute/virtualMachines,creationSource=vmclient-aks-agentpool-14241853-0;orchestrator=Kubernetes:1.18.14;poolName=agentpool;resourceNameSuffix=14241853;
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNERAS2-RG_POD01-PRD-WERNERAS2-Kubernetes_centralus,aks-agentpool-14241853-0_OsDisk_1_f1dc25dd40914ac689ae36f5bed2ee3f,Microsoft.Compute/disks,creationSource=vmclient-aks-agentpool-14241853-0;orchestrator=Kubernetes:1.18.14;poolName=agentpool;resourceNameSuffix=14241853;
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNERAS2-RG_POD01-PRD-WERNERAS2-Kubernetes_centralus,aks-agentpool-14241853-0/cse-agent-0,Microsoft.Compute/virtualMachines/extensions,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNERAS2-RG_POD01-PRD-WERNERAS2-Kubernetes_centralus,aks-agentpool-14241853-0/computeAksLinuxBilling,Microsoft.Compute/virtualMachines/extensions,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNERAS2-RG_POD01-PRD-WERNERAS2-Kubernetes_centralus,WernerAS2PROD,Microsoft.Network/publicIPAddresses,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNERAS2-RG_POD01-PRD-WERNERAS2-Kubernetes_centralus,fb324606fef1e4c4f9a14a6,Microsoft.Storage/storageAccounts,created-by=azure;
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNERAS2-RG_POD01-PRD-WERNERAS2-Kubernetes_centralus,kubernetes-dynamic-pvc-e2faf393-e754-4bd0-abaa-8b809f33fbbe,Microsoft.Compute/disks,created-by=kubernetes-azure-dd;kubernetes.io-created-for-pv-name=pvc-e2faf393-e754-4bd0-abaa-8b809f33fbbe;kubernetes.io-created-for-pvc-name=data-prometheus-0;kubernetes.io-created-for-pvc-namespace=lens-metrics;
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNERPROD3-RG,POD01-PRD-WERNERPROD3-RG-vnet,Microsoft.Network/virtualNetworks,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,POD01-PRD-WERNERPROD3-RG,POD01-PRD-WERNERPROD3-Kubernetes,Microsoft.ContainerService/managedClusters,ENV=Production;Server=3;
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNERPROD3-RG_POD01-PRD-WERNERPROD3-Kubernetes_centralus,aks-agentpool-42375166-0/AzureNetworkWatcherExtension,Microsoft.Compute/virtualMachines/extensions,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNERPROD3-RG_POD01-PRD-WERNERPROD3-Kubernetes_centralus,aks-agentpool-42375166-0/AKSLinuxExtension,Microsoft.Compute/virtualMachines/extensions,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNERPROD3-RG_POD01-PRD-WERNERPROD3-Kubernetes_centralus,470af568-93e2-4d73-8bf7-578c018b9206,Microsoft.Network/publicIPAddresses,owner=kubernetes;type=aks-slb-managed-outbound-ip;
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNERPROD3-RG_POD01-PRD-WERNERPROD3-Kubernetes_centralus,kubernetes,Microsoft.Network/loadBalancers,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNERPROD3-RG_POD01-PRD-WERNERPROD3-Kubernetes_centralus,aks-agentpool-42375166-nsg,Microsoft.Network/networkSecurityGroups,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNERPROD3-RG_POD01-PRD-WERNERPROD3-Kubernetes_centralus,agentpool-availabilitySet-42375166,Microsoft.Compute/availabilitySets,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNERPROD3-RG_POD01-PRD-WERNERPROD3-Kubernetes_centralus,aks-agentpool-42375166-nic-0,Microsoft.Network/networkInterfaces,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNERPROD3-RG_POD01-PRD-WERNERPROD3-Kubernetes_centralus,aks-agentpool-42375166-0,Microsoft.Compute/virtualMachines,creationSource=vmclient-aks-agentpool-42375166-0;orchestrator=Kubernetes:1.18.14;poolName=agentpool;resourceNameSuffix=42375166;
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNERPROD3-RG_POD01-PRD-WERNERPROD3-Kubernetes_centralus,aks-agentpool-42375166-0_OsDisk_1_c30c2710a77842b5b23a5343f4f711ec,Microsoft.Compute/disks,creationSource=vmclient-aks-agentpool-42375166-0;orchestrator=Kubernetes:1.18.14;poolName=agentpool;resourceNameSuffix=42375166;
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNERPROD3-RG_POD01-PRD-WERNERPROD3-Kubernetes_centralus,aks-agentpool-42375166-0/cse-agent-0,Microsoft.Compute/virtualMachines/extensions,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNERPROD3-RG_POD01-PRD-WERNERPROD3-Kubernetes_centralus,aks-agentpool-42375166-0/computeAksLinuxBilling,Microsoft.Compute/virtualMachines/extensions,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNERPROD3-RG_POD01-PRD-WERNERPROD3-Kubernetes_centralus,Werner3PRODIP,Microsoft.Network/publicIPAddresses,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNERPROD3-RG_POD01-PRD-WERNERPROD3-Kubernetes_centralus,fc6eaa2e7fbad4662be0b5f,Microsoft.Storage/storageAccounts,created-by=azure;
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_POD01-PRD-WERNERPROD3-RG_POD01-PRD-WERNERPROD3-Kubernetes_centralus,kubernetes-dynamic-pvc-a6cef7a7-c62f-4d53-925b-f69a65382dcc,Microsoft.Compute/disks,created-by=kubernetes-azure-dd;kubernetes.io-created-for-pv-name=pvc-a6cef7a7-c62f-4d53-925b-f69a65382dcc;kubernetes.io-created-for-pvc-name=data-prometheus-0;kubernetes.io-created-for-pvc-namespace=lens-metrics;
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,PL-PRD-WERNER-ALTOVA-RG,PL-PRD-WERNER-ALTOVA-VNET,Microsoft.Network/virtualNetworks,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,PL-PRD-WERNER-ALTOVA-RG,PL-PRD-WERNER-ALTOVA-Kubernetes,Microsoft.ContainerService/managedClusters,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_PL-PRD-WERNER-ALTOVA-RG_PL-PRD-WERNER-ALTOVA-Kubernetes_centralus,a65f7434-7983-486e-aee3-48d0820ccf02,Microsoft.Network/publicIPAddresses,aks-managed-type=aks-slb-managed-outbound-ip;
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_PL-PRD-WERNER-ALTOVA-RG_PL-PRD-WERNER-ALTOVA-Kubernetes_centralus,kubernetes,Microsoft.Network/loadBalancers,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_PL-PRD-WERNER-ALTOVA-RG_PL-PRD-WERNER-ALTOVA-Kubernetes_centralus,omsagent-pl-prd-werner-altova-kubernetes,Microsoft.ManagedIdentity/userAssignedIdentities,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_PL-PRD-WERNER-ALTOVA-RG_PL-PRD-WERNER-ALTOVA-Kubernetes_centralus,PL-PRD-WERNER-ALTOVA-Kubernetes-agentpool,Microsoft.ManagedIdentity/userAssignedIdentities,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_PL-PRD-WERNER-ALTOVA-RG_PL-PRD-WERNER-ALTOVA-Kubernetes_centralus,aks-agentpool-65085227-nsg,Microsoft.Network/networkSecurityGroups,
Microsoft Azure,18d9d9c8-c023-4256-bd57-788ce587fd99,MC_PL-PRD-WERNER-ALTOVA-RG_PL-PRD-WERNER-ALTOVA-Kubernetes_centralus,aksaltova,Microsoft.Compute/virtualMachineScaleSets,orchestrator=Kubernetes:1.20.9;poolName=altova;
